"All crash data available using this tool represents reportable data collected from Texas Peace Officer's Crash Reports (CR-3) received and processed by the Texas Department of Transportation (Department) as of 04/27/2017. The Department makes no warranty, representation or guaranty as to the content, accuracy, timeliness or completeness of any of the information provided as a result of your query. Any opinions and conclusions resulting from analysis performed on the crash data must be represented as your own and not those of the State of Texas or the Department. ",,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
Query Result Counts:,,,,,,,,,,,,,,,,,,,,,,,,
"Your query returned a total of 2,232 Crashes containing 2,264 Units and 2,319 Persons",,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
Query Filters:,,,,,,,,,,,,,,,,,,,,,,,,
Crash Year Is In 2010 or 2011 or 2012 or 2013 or 2014 or 2015 or 2016 or 2017,,,,,,,,,,,,,,,,,,,,,,,,
City Is Equal To Austin,,,,,,,,,,,,,,,,,,,,,,,,
Unit Description Is Equal To Pedalcyclist,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
Crash ID,Average Daily Traffic Amount,Average Daily Traffic Year,Crash Death Count,Crash Incapacitating Injury Count,Crash Non-incapacitating Injury Count,Crash Not Injured Count,Crash Possible Injury Count,Crash Severity,Crash Time,Crash Year,Day of Week,Intersecting Street Name,Intersection Related,Latitude,Light Condition,Longitude,Manner of Collision,Medical Advisory Flag,Object Struck,Road Base Type,Speed Limit,Street Name,Surface Condition,Weather Condition
13718351,No Data,No Data,0,1,0,1,0,Incapacitating Injury,925,2014,Tuesday,W 38TH ST,Intersection,30.302744770,Daylight,-97.738152460,One Motor Vehicle - Turning Left,No,Not Applicable,No Data,35,GUADALUPE ST,Dry,Cloudy
13722309,No Data,No Data,0,0,0,2,1,Possible Injury,1729,2014,Tuesday,RED RIVER ST,Intersection,30.264604780,Daylight,-97.737842460,One Motor Vehicle - Turning Left,No,Not Applicable,No Data,30,E 4TH ST,Dry,Clear
13708972,No Data,No Data,0,0,1,1,0,Non-Incapacitating Injury,1210,2014,Friday,UNKNOWN,Intersection,30.279960130,Daylight,-97.735705420,One Motor Vehicle - Turning Right,No,Not Applicable,No Data,30,MARTIN LUTHER KING BLVD E,Dry,Clear
13718690,No Data,No Data,0,0,1,1,0,Non-Incapacitating Injury,1855,2014,Friday,CAVILEER AVE,Intersection,30.343914760,Dawn,-97.745702460,One Motor Vehicle - Turning Left,No,Not Applicable,No Data,-1,SHOAL CREEK BLVD,Dry,Clear
13744284,No Data,No Data,0,0,1,1,0,Non-Incapacitating Injury,1630,2014,Friday,BRAZOS ST,Intersection,30.280274780,Daylight,-97.736782460,One Motor Vehicle - Turning Right,No,Not Applicable,No Data,30,E MARTIN LUTHER KING JR BLVD,Dry,Clear
13718585,No Data,No Data,0,1,0,1,0,Incapacitating Injury,2114,2014,Saturday,BLARWOOD,Intersection,No Data,"Dark, Lighted",No Data,One Motor Vehicle - Turning Left,No,Not Applicable,No Data,35,WESTGATE BLVD,Dry,Clear
13718698,No Data,No Data,0,0,0,1,1,Possible Injury,158,2014,Saturday,N/A,Driveway Access,30.293311330,"Dark, Lighted",-97.741827260,One Motor Vehicle - Going Straight,No,Not Applicable,No Data,-1,GUADALUPE ST,Dry,Clear
13718801,118604,No Data,0,0,0,1,1,Possible Injury,1230,2014,Saturday,N/A,Non Intersection,30.254061270,Daylight,-97.802943670,One Motor Vehicle - Going Straight,No,Not Applicable,Flex Base (Granular),-1,SL0001,Dry,Clear
13707221,No Data,No Data,0,0,0,1,1,Possible Injury,2002,2014,Monday,N/A,Driveway Access,30.195125380,"Dark, Lighted",-97.747519220,One Motor Vehicle - Going Straight,No,Not Applicable,No Data,25,CHAPARRAL TRL,Dry,Clear
13709200,No Data,No Data,0,0,1,1,0,Non-Incapacitating Injury,1655,2014,Monday,S 1ST ST,Intersection Related,30.258414780,Daylight,-97.750102460,One Motor Vehicle - Turning Right,No,Not Applicable,No Data,40,BARTON SPRINGS RD,Dry,Clear
13722441,No Data,No Data,0,0,1,1,0,Non-Incapacitating Injury,2209,2014,Tuesday,UNKNOWN,Intersection,30.293344770,"Dark, Lighted",-97.741842460,One Motor Vehicle - Going Straight,No,Not Applicable,No Data,-1,GUADALUPE ST,Wet,Rain
13722873,No Data,No Data,0,0,1,1,0,Non-Incapacitating Injury,1611,2014,Wednesday,W 6TH ST,Intersection,30.269014780,Daylight,-97.746292460,One Motor Vehicle - Turning Right,No,Not Applicable,No Data,-1,GUADALUPE ST,Dry,Clear
13722564,No Data,No Data,0,0,1,2,0,Non-Incapacitating Injury,1653,2014,Thursday,W 15TH ST,Intersection Related,30.277802600,Daylight,-97.743041960,One Motor Vehicle - Going Straight,No,Not Applicable,No Data,30,GUADALUPE ST,Dry,Clear
13722565,No Data,No Data,0,0,1,1,0,Non-Incapacitating Injury,1710,2014,Thursday,HOLLOW CREEK DR,Intersection,30.261504780,Daylight,-97.775242460,One Motor Vehicle - Turning Left,No,Not Applicable,No Data,-1,BARTON HILLS DR,Dry,Clear
13720421,No Data,No Data,0,0,1,2,0,Non-Incapacitating Injury,1531,2014,Friday,UNKNOWN,Intersection Related,30.354754830,Daylight,-97.769713160,One Motor Vehicle - Going Straight,No,Not Applicable,No Data,35,MESA DR,Dry,Clear
13731907,No Data,No Data,0,0,1,1,0,Non-Incapacitating Injury,1814,2014,Friday,N/A,Non Intersection,No Data,Daylight,No Data,One Motor Vehicle - Going Straight,No,Not Applicable,No Data,-1,DUVAL RD RD,Dry,Clear
13723089,No Data,No Data,0,0,1,1,0,Non-Incapacitating Injury,1507,2014,Saturday,UNKNOWN,Intersection,30.342354760,Daylight,-97.715952470,One Motor Vehicle - Turning Left,No,Not Applicable,No Data,40,N LAMAR BLVD,Dry,Clear
13727879,No Data,No Data,0,0,1,3,0,Non-Incapacitating Injury,223,2014,Sunday,N/A,Non Intersection,30.270856140,"Dark, Not Lighted",-97.734407860,One Motor Vehicle - Going Straight,No,Not Applicable,No Data,35,E 11TH ST,Dry,Clear
13720457,No Data,No Data,0,0,1,1,0,Non-Incapacitating Injury,1342,2014,Tuesday,N/A,Non Intersection,30.234042870,Daylight,-97.723010040,One Motor Vehicle - Going Straight,No,Not Applicable,No Data,35,S PLEASANT VALLEY RD,Dry,Clear
13726454,No Data,No Data,0,0,1,1,0,Non-Incapacitating Injury,1038,2014,Tuesday,UNKNOWN,Intersection Related,30.297569630,Daylight,-97.730521250,One Motor Vehicle - Turning Right,No,Not Applicable,No Data,30,DUVAL ST,Dry,Cloudy
13736108,No Data,No Data,0,0,1,1,0,Non-Incapacitating Injury,1053,2014,Friday,N/A,Non Intersection,30.293234770,Daylight,-97.741792460,One Motor Vehicle - Going Straight,No,Not Applicable,No Data,30,GUADALUPE ST,Dry,Clear
13736125,No Data,No Data,0,0,1,1,0,Non-Incapacitating Injury,1500,2014,Friday,WEBBERVILLE RD,Intersection Related,30.261432670,Daylight,-97.717357720,One Motor Vehicle - Going Straight,No,Not Applicable,No Data,-1,E 7TH ST,Dry,Clear
13744212,No Data,No Data,0,0,1,1,0,Non-Incapacitating Injury,1557,2014,Monday,N/A,Non Intersection,30.329094000,Daylight,-97.720277410,One Motor Vehicle - Going Straight,No,Not Applicable,No Data,30,GUADALUPE ST,Dry,Clear
13735894,No Data,No Data,0,0,0,1,1,Possible Injury,1546,2014,Wednesday,N/A,Non Intersection,30.258572010,Daylight,-97.788206750,One Motor Vehicle - Going Straight,No,Not Applicable,No Data,35,BARTON SKWY,Dry,Clear
13745552,No Data,No Data,0,0,0,1,1,Possible Injury,126,2014,Thursday,UNKNOWN,Intersection,30.241445560,"Dark, Lighted",-97.727357520,One Motor Vehicle - Going Straight,No,Not Applicable,No Data,30,TOWN CREEK DR,Dry,Clear
13744256,No Data,No Data,0,0,0,2,1,Possible Injury,2113,2014,Friday,CHALMERS AVE,Intersection Related,30.263234780,"Dark, Lighted",-97.724162470,One Motor Vehicle - Turning Left,No,Not Applicable,No Data,35,E 7TH ST,Dry,Clear
13753181,No Data,No Data,0,0,1,1,0,Non-Incapacitating Injury,735,2014,Saturday,N/A,Non Intersection,30.258504790,"Dark, Lighted",-97.700082470,One Motor Vehicle - Going Straight,No,Not Applicable,No Data,30,SPRINGDALE RD,Wet,Rain
13755853,No Data,No Data,0,0,1,2,0,Non-Incapacitating Injury,2128,2014,Saturday,BRACKENRIDGE ST,Intersection,30.245464780,"Dark, Unknown Lighting",-97.748722460,One Motor Vehicle - Going Straight,No,Not Applicable,No Data,30,ANNIE ST E,Dry,Clear
13747229,No Data,No Data,0,0,0,1,1,Possible Injury,1728,2014,Tuesday,N/A,Non Intersection,No Data,Daylight,No Data,One Motor Vehicle - Going Straight,No,Not Applicable,No Data,-1,WESTGATE BLVD,Dry,Clear
13764298,No Data,No Data,0,0,1,1,0,Non-Incapacitating Injury,1352,2014,Tuesday,TRINITY ST,Intersection,30.268944770,Daylight,-97.738652460,One Motor Vehicle - Going Straight,No,Not Applicable,No Data,30,E 8TH ST,Dry,Clear
13764912,No Data,No Data,0,0,0,1,1,Possible Injury,1802,2014,Tuesday,W 42ND ST,Intersection,30.305274770,Daylight,-97.730552460,One Motor Vehicle - Going Straight,No,Not Applicable,No Data,30,SPEEDWAY,Dry,Clear
13746155,69369,No Data,0,0,1,1,0,Non-Incapacitating Injury,1420,2014,Thursday,SL0001,Intersection Related,30.248933590,Daylight,-97.805123020,One Motor Vehicle - Going Straight,No,Not Applicable,Flex Base (Granular),60,SL0360,Dry,Clear
13767708,No Data,No Data,0,0,1,1,0,Non-Incapacitating Injury,1756,2014,Friday,UNKNOWN,Intersection,30.259319530,Daylight,-97.756152210,One Motor Vehicle - Turning Left,No,Not Applicable,No Data,30,DAWSON RD,Dry,Clear
13768962,No Data,No Data,0,0,0,1,1,Possible Injury,733,2014,Monday,ELMONT DR,Intersection,30.238764780,Daylight,-97.719572470,One Motor Vehicle - Turning Left,No,Not Applicable,No Data,-1,S PLEASANT VALLEY RD,Dry,Cloudy
13777257,No Data,No Data,0,0,1,1,0,Non-Incapacitating Injury,955,2014,Thursday,GROVER AVE,Intersection Related,30.323264770,Daylight,-97.733972460,One Motor Vehicle - Turning Left,No,Not Applicable,No Data,30,NORTHLOOP BLVD W,Wet,Rain
13784326,No Data,No Data,0,0,2,1,0,Non-Incapacitating Injury,2206,2014,Tuesday,UNKNOWN,Intersection Related,30.352535560,"Dark, Lighted",-97.723205580,One Motor Vehicle - Turning Left,No,Not Applicable,No Data,35,WOOTEN PARK DR,Dry,Clear
13766399,No Data,No Data,0,0,1,1,0,Non-Incapacitating Injury,23,2014,Wednesday,N/A,Driveway Access,30.251114780,"Dark, Lighted",-97.749122460,One Motor Vehicle - Going Straight,No,Not Applicable,No Data,30,CONGRESS AVE S,Dry,Clear
13767453,No Data,No Data,0,1,0,1,0,Incapacitating Injury,1025,2014,Wednesday,FM 2222,Intersection Related,No Data,Daylight,No Data,One Motor Vehicle - Going Straight,No,Not Applicable,No Data,65,SH0360I,Dry,Cloudy
13780951,No Data,No Data,0,0,1,1,0,Non-Incapacitating Injury,735,2014,Wednesday,HILLSIDE TERRACE DR,Intersection Related,30.207563690,Daylight,-97.877543290,One Motor Vehicle - Turning Left,No,Not Applicable,No Data,40,ESCARPMENT BLVD,Dry,Clear
13792353,No Data,No Data,0,0,0,1,1,Possible Injury,1633,2014,Thursday,RUTLAND DR,Intersection Related,30.383484760,Daylight,-97.724092460,One Motor Vehicle - Going Straight,No,Not Applicable,No Data,40,BURNET RD,Dry,Clear
13790770,No Data,No Data,0,0,1,1,0,Non-Incapacitating Injury,1633,2014,Friday,N/A,Driveway Access,30.362288440,Daylight,-97.740307750,One Motor Vehicle - Turning Left,No,Not Applicable,No Data,-1,SHOAL CREEK BLVD,Dry,Clear
13794802,No Data,No Data,0,0,0,1,1,Possible Injury,1232,2014,Friday,N/A,Non Intersection,No Data,Daylight,No Data,One Motor Vehicle - Going Straight,No,Not Applicable,No Data,35,S LAMAR BLVD,Dry,Clear
13795568,No Data,No Data,0,0,1,1,0,Non-Incapacitating Injury,741,2014,Sunday,HILLSIDE TERRACE DR,Intersection,30.208954800,Daylight,-97.884022430,One Motor Vehicle - Going Straight,No,Not Applicable,No Data,25,TAYLORCREST DR,Dry,Clear
13795734,10943,No Data,0,0,1,1,0,Non-Incapacitating Injury,1728,2014,Monday,IH0035,Intersection,30.321988310,Daylight,-97.718591980,One Motor Vehicle - Going Straight,No,Not Applicable,Flex Base (Granular),45,SS0069,Dry,Clear
13795775,No Data,No Data,0,0,1,1,0,Non-Incapacitating Injury,1714,2014,Tuesday,OLD MANCHACA RD,Intersection Related,30.164154800,Daylight,-97.830012450,One Motor Vehicle - Turning Left,No,Not Applicable,No Data,45,MANCHACA RD,Dry,Clear
13812239,No Data,No Data,0,0,0,1,1,Possible Injury,1949,2014,Tuesday,N/A,Non Intersection,No Data,Dusk,No Data,One Motor Vehicle - Going Straight,No,Not Applicable,No Data,30,VIEW RIDGE DR,Dry,Clear
13797088,No Data,No Data,0,0,1,1,0,Non-Incapacitating Injury,905,2014,Thursday,RED RIVER ST,Intersection,30.304804770,Daylight,-97.719602470,One Motor Vehicle - Turning Left,No,Not Applicable,No Data,35,E 45TH ST,Dry,Clear
13797090,148494,No Data,0,1,0,2,0,Incapacitating Injury,948,2014,Thursday,E 6TH ST,Intersection Related,30.265771470,Daylight,-97.734643860,One Motor Vehicle - Turning Left,No,Not Applicable,Flex Base (Granular),35,IH0035,Dry,Clear
13802431,No Data,No Data,0,0,0,1,1,Possible Injury,1638,2014,Thursday,N/A,Driveway Access,30.234444540,Daylight,-97.727955200,One Motor Vehicle - Turning Right,No,Not Applicable,No Data,35,WILLOW CREEK DR,Dry,Clear
13800703,No Data,No Data,0,0,1,1,0,Non-Incapacitating Injury,1501,2014,Friday,BARTON SPRINGS RD,Intersection Related,30.264744780,Daylight,-97.764952460,One Motor Vehicle - Turning Right,No,Not Applicable,No Data,35,ROBERT E LEE RD,Dry,Clear
13802617,No Data,No Data,0,0,1,1,0,Non-Incapacitating Injury,2038,2014,Friday,SPRINGDALE RD,Intersection Related,30.265634780,"Dark, Lighted",-97.695512480,One Motor Vehicle - Turning Right,No,Not Applicable,No Data,-1,AIRPORT BLVD,Dry,Clear
13802858,No Data,No Data,0,1,0,1,0,Incapacitating Injury,437,2014,Saturday,N/A,Non Intersection,No Data,"Dark, Lighted",No Data,One Motor Vehicle - Going Straight,No,Not Applicable,No Data,55,IH0035I,Dry,Clear
13796430,No Data,No Data,0,0,1,1,0,Non-Incapacitating Injury,1958,2014,Monday,N/A,Non Intersection,No Data,Dusk,No Data,One Motor Vehicle - Going Straight,No,Not Applicable,No Data,40,BURNET RD,Dry,Clear
13803100,No Data,No Data,0,1,0,0,0,Incapacitating Injury,1928,2014,Monday,RUTLAND DR,Intersection Related,30.366974760,Dusk,-97.700612470,One Motor Vehicle - Turning Left,No,Not Applicable,No Data,-1,MEARNS MEADOW BLVD,Dry,Clear
13788359,26658,No Data,0,0,1,1,0,Non-Incapacitating Injury,2236,2014,Tuesday,N LAMAR BLVD,Intersection Related,30.325928830,"Dark, Lighted",-97.726338120,One Motor Vehicle - Going Straight,No,Not Applicable,Flex Base (Granular),-1,RM2222,Dry,Clear
13810215,No Data,No Data,0,0,1,0,0,Non-Incapacitating Injury,1611,2014,Sunday,N/A,Non Intersection,30.265934780,Daylight,-97.767482460,One Motor Vehicle - Going Straight,No,Not Applicable,No Data,35,BARTON SPRINGS RD,Dry,Clear
13813945,No Data,No Data,0,0,1,1,0,Non-Incapacitating Injury,1732,2014,Wednesday,GUADALUPE ST,Intersection,30.308634770,Daylight,-97.734432460,One Motor Vehicle - Turning Left,No,Not Applicable,No Data,35,W 43RD ST,Dry,Clear
13814121,No Data,No Data,0,0,1,1,0,Non-Incapacitating Injury,1214,2014,Friday,W 18TH ST,Intersection,30.280614780,Daylight,-97.741982460,One Motor Vehicle - Turning Right,No,Not Applicable,No Data,30,GUADALUPE ST,Dry,Clear
13818116,No Data,No Data,0,0,1,1,0,Non-Incapacitating Injury,828,2014,Saturday,PACK SADDLE PASS,Intersection Related,30.229873870,Daylight,-97.792741480,One Motor Vehicle - Turning Right,No,Not Applicable,No Data,25,REDD ST,Dry,Cloudy
13823166,No Data,No Data,0,0,1,1,0,Non-Incapacitating Injury,1953,2014,Sunday,TERRY RD,Intersection,No Data,Daylight,No Data,One Motor Vehicle - Going Straight,No,Not Applicable,No Data,30,TURA LN,Dry,Clear
13818186,33647,No Data,0,0,1,1,0,Non-Incapacitating Injury,737,2014,Monday,GIBSON ST W,Intersection,30.254957240,Daylight,-97.762172820,One Motor Vehicle - Turning Left,No,Not Applicable,Flex Base (Granular),35,SL0343,Dry,Clear
13823751,No Data,No Data,0,0,0,1,1,Possible Injury,2039,2014,Tuesday,BULL CREEK RD,Intersection,30.327594770,"Dark, Lighted",-97.749132460,One Motor Vehicle - Turning Left,No,Not Applicable,No Data,35,HANCOCK DR,Dry,Clear
13823780,No Data,No Data,0,0,1,2,0,Non-Incapacitating Injury,1950,2014,Tuesday,WICKERSHAM LN,Intersection Related,30.232304790,Daylight,-97.720392470,One Motor Vehicle - Turning Right,No,Not Applicable,No Data,35,E RIVERSIDE DR,Dry,Clear
13821828,No Data,No Data,0,0,0,2,0,Not Injured,956,2014,Wednesday,RED RIVER ST ST,Intersection Related,No Data,Daylight,No Data,One Motor Vehicle - Turning Right,No,Not Applicable,No Data,-1,E E DEAN KEETON ST ST,Dry,Clear
13818339,No Data,No Data,0,0,1,1,0,Non-Incapacitating Injury,1447,2014,Friday,STONEHOLLOW DR,Intersection Related,30.394744750,"Dark, Lighted",-97.706802470,One Motor Vehicle - Turning Right,No,Not Applicable,No Data,45,METRIC BLVD,Dry,Clear
13828053,148494,No Data,0,0,0,3,0,Not Injured,203,2014,Friday,E 6TH ST,Intersection Related,30.265745190,"Dark, Lighted",-97.734653080,One Motor Vehicle - Going Straight,No,Not Applicable,Flex Base (Granular),-1,IH0035,Dry,Clear
13825785,No Data,No Data,0,0,1,2,0,Non-Incapacitating Injury,801,2014,Saturday,WOODROW AVE AVE,Intersection,No Data,Daylight,No Data,One Motor Vehicle - Going Straight,No,Not Applicable,No Data,-1,ROMERIA DR DR,Dry,Clear
13829484,No Data,No Data,0,0,1,1,0,Non-Incapacitating Injury,1620,2014,Wednesday,AIRPORT BLVD,Intersection,30.328824770,Daylight,-97.715822470,One Motor Vehicle - Turning Right,No,Not Applicable,No Data,40,W HIGHLAND MALL BLVD,Dry,Clear
13833882,No Data,No Data,0,0,1,2,0,Non-Incapacitating Injury,2105,2014,Thursday,TAULBEE LN LN,Intersection,No Data,"Dark, Lighted",No Data,One Motor Vehicle - Going Straight,No,Not Applicable,No Data,-1,WATSON ST ST,Dry,Clear
13835650,No Data,No Data,0,0,0,1,1,Possible Injury,1514,2014,Thursday,WILLBERT RD,Intersection,30.297418430,Daylight,-97.720250000,One Motor Vehicle - Going Straight,No,Not Applicable,No Data,35,E 40TH ST,Dry,Clear
13831895,No Data,No Data,0,0,0,1,1,Possible Injury,1316,2014,Friday,N/A,Non Intersection,30.293362060,Daylight,-97.741851300,One Motor Vehicle - Backing,No,Not Applicable,No Data,-1,GUADALUPE ST,Dry,Cloudy
13835652,No Data,No Data,0,0,0,0,2,Possible Injury,29,2014,Monday,BRAZOS ST,Intersection,30.267684780,"Dark, Lighted",-97.741472460,One Motor Vehicle - Going Straight,No,Not Applicable,No Data,-1,E 6TH ST,Dry,Clear
13851426,No Data,No Data,0,0,0,0,1,Possible Injury,2009,2014,Thursday,N/A,Driveway Access,30.236121530,"Dark, Lighted",-97.789760410,One Motor Vehicle - Turning Left,No,Not Applicable,No Data,30,VICTORY DR,Dry,Clear
13841191,109868,No Data,0,0,0,1,1,Possible Injury,1935,2014,Saturday,N/A,Driveway Access,30.442446530,Daylight,-97.783934100,One Motor Vehicle - Going Straight,No,Not Applicable,Flex Base (Granular),50,US0183,Dry,Clear
14223317,No Data,No Data,0,0,0,0,1,Possible Injury,1700,2014,Sunday,CESAR CHAVEZ ST E,Intersection Related,30.252994780,Daylight,-97.712782470,One Motor Vehicle - Going Straight,No,Not Applicable,No Data,30,PLEASANT VALLEY RD N,Dry,Clear
13932440,No Data,No Data,0,0,1,1,0,Non-Incapacitating Injury,741,2014,Tuesday,S 7TH ST,Intersection,30.249004780,Daylight,-97.764422460,One Motor Vehicle - Turning Right,No,Not Applicable,No Data,35,W MARY ST,Dry,Clear
13845378,No Data,No Data,0,0,1,2,0,Non-Incapacitating Injury,951,2014,Wednesday,MESA DR,Intersection,30.381204760,Daylight,-97.748792460,One Motor Vehicle - Turning Right,No,Not Applicable,No Data,35,SILVERHILL LN,Dry,Clear
13853277,No Data,No Data,0,0,1,1,0,Non-Incapacitating Injury,1558,2014,Wednesday,HASKELL ST ST,Intersection,No Data,Daylight,No Data,One Motor Vehicle - Going Straight,No,Not Applicable,No Data,30,WALLER ST ST,Dry,Clear
13862230,No Data,No Data,0,0,1,1,0,Non-Incapacitating Injury,1755,2014,Wednesday,N/A,Non Intersection,30.257929430,Daylight,-97.704642050,One Motor Vehicle - Going Straight,No,Not Applicable,No Data,40,E 7TH ST,Dry,Clear
13866663,No Data,No Data,0,0,0,1,1,Possible Injury,1513,2014,Wednesday,S 1ST ST,Intersection,30.258414780,Daylight,-97.750102460,One Motor Vehicle - Going Straight,No,Not Applicable,No Data,35,BARTON SPRINGS RD,Dry,Clear
13848799,No Data,No Data,0,0,0,2,1,Possible Injury,2308,2014,Thursday,MEARNS MEADOW BLVD,Intersection,30.365364760,"Dark, Lighted",-97.701622470,One Motor Vehicle - Going Straight,No,Not Applicable,No Data,35,W RUNDBERG LN,Dry,Clear
13866881,No Data,No Data,0,0,1,1,0,Non-Incapacitating Injury,2256,2014,Wednesday,W PARMER LN,Intersection Related,30.413194750,"Dark, Lighted",-97.690672470,One Motor Vehicle - Going Straight,No,Not Applicable,No Data,40,METRIC BLVD,Dry,Clear
13862489,35475,No Data,0,0,0,1,1,Possible Injury,1701,2014,Friday,N/A,Driveway Access,30.478166700,Daylight,-97.765570520,One Motor Vehicle - Turning Right,No,Not Applicable,Flex Base (Granular),-1,FM0734,Dry,Clear
13905216,24711,No Data,0,0,1,1,0,Non-Incapacitating Injury,2206,2014,Friday,N/A,Non Intersection,30.177482460,"Dark, Lighted",-97.821695780,One Motor Vehicle - Going Straight,No,Not Applicable,Flex Base (Granular),45,FM2304,Dry,Clear
13862591,34328,No Data,0,0,1,1,0,Non-Incapacitating Injury,1153,2014,Saturday,N/A,Driveway Access,30.395569060,Daylight,-97.846957440,One Motor Vehicle - Turning Left,No,Not Applicable,Flex Base (Granular),-1,RM2222,Dry,Clear
13866937,No Data,No Data,0,0,1,0,0,Non-Incapacitating Injury,1406,2014,Saturday,BERKMAN DR,Intersection,30.303854770,Daylight,-97.698952470,One Motor Vehicle - Turning Left,No,Not Applicable,No Data,35,E 51ST ST,Dry,Clear
13889528,197636,No Data,0,0,0,1,1,Possible Injury,1717,2014,Sunday,E RIVERSIDE DR,Intersection Related,30.248199730,Daylight,-97.735389320,One Motor Vehicle - Going Straight,No,Not Applicable,Flex Base (Granular),45,IH0035,Dry,Clear
13864429,34215,No Data,0,0,1,1,0,Non-Incapacitating Injury,1230,2014,Monday,BLUEBONNET LN,Intersection,30.246940960,Daylight,-97.777159530,One Motor Vehicle - Going Straight,No,Not Applicable,Flex Base (Granular),35,SL0343,Dry,Clear
13889848,No Data,No Data,0,0,1,1,0,Non-Incapacitating Injury,1248,2014,Tuesday,N/A,Driveway Access,30.354381190,Daylight,-97.725235050,One Motor Vehicle - Turning Left,No,Not Applicable,No Data,30,WOOTEN PARK DR,Dry,Clear
13889849,130691,No Data,0,0,1,1,0,Non-Incapacitating Injury,1458,2014,Tuesday,HERMITAGE DR,Intersection,30.349214390,Daylight,-97.693766220,One Motor Vehicle - Turning Right,No,Not Applicable,Flex Base (Granular),55,IH0035,Dry,Blowing Sand/Snow
13868440,No Data,No Data,0,0,1,1,0,Non-Incapacitating Injury,857,2014,Wednesday,W 51ST ST,Intersection,30.317644770,Daylight,-97.728462460,One Motor Vehicle - Turning Right,No,Not Applicable,No Data,35,GUADALUPE ST,Dry,Clear
13890612,No Data,No Data,0,0,1,1,0,Non-Incapacitating Injury,2005,2014,Wednesday,W 38TH ST ST,Intersection,No Data,Daylight,No Data,One Motor Vehicle - Turning Left,No,Not Applicable,No Data,30,HOME LN LN,Dry,Clear
13891271,No Data,No Data,0,0,1,1,0,Non-Incapacitating Injury,1645,2014,Friday,N N LAMAR BLVD BLVD,Intersection Related,No Data,Daylight,No Data,One Motor Vehicle - Turning Left,No,Not Applicable,No Data,30,W W 40TH ST ST,Dry,Clear
13891342,No Data,No Data,0,0,0,1,1,Possible Injury,1054,2014,Friday,UNKNOWN,Intersection Related,30.179614800,Daylight,-97.746922470,One Motor Vehicle - Going Straight,No,Not Applicable,No Data,40,E WILLIAM CANNON DR,Dry,Clear
13891381,No Data,No Data,0,0,1,0,0,Non-Incapacitating Injury,1700,2014,Saturday,N/A,Non Intersection,30.436249340,Daylight,-97.734651810,One Motor Vehicle - Going Straight,No,Not Applicable,No Data,-1,W PARMER LN,Dry,Clear
13891404,180878,No Data,0,0,1,1,0,Non-Incapacitating Injury,1214,2014,Saturday,CLARKSON AVE,Intersection,30.299934200,Daylight,-97.716486020,One Motor Vehicle - Turning Right,No,Not Applicable,Flex Base (Granular),-1,IH0035,Dry,Clear
13891566,85146,No Data,0,0,1,0,0,Non-Incapacitating Injury,830,2014,Sunday,LAKE CREEK PKWY,Intersection Related,30.461270880,Unknown,-97.794052490,One Motor Vehicle - Going Straight,No,Not Applicable,Flex Base (Granular),50,US0183,Dry,Unknown
13891691,No Data,No Data,0,0,1,1,0,Non-Incapacitating Injury,1004,2014,Sunday,W DEAN KEETON ST,Intersection,30.289784770,Daylight,-97.741402460,One Motor Vehicle - Turning Left,No,Not Applicable,No Data,-1,GUADALUPE ST,Dry,Clear
13894582,No Data,No Data,0,0,1,0,0,Non-Incapacitating Injury,544,2014,Tuesday,N/A,Non Intersection,30.225858470,"Dark, Lighted",-97.702879840,One Motor Vehicle - Going Straight,No,Not Applicable,No Data,35,MONTOPOLIS DR,Dry,Clear
13895043,No Data,No Data,0,0,1,2,0,Non-Incapacitating Injury,2211,2014,Thursday,VARGAS RD,Intersection,30.223954790,"Dark, Not Lighted",-97.701152480,One Motor Vehicle - Turning Left,No,Not Applicable,No Data,45,E RIVERSIDE DR,Dry,Clear
13895091,No Data,No Data,0,0,0,1,1,Possible Injury,2102,2014,Friday,N/A,Driveway Access,No Data,"Dark, Lighted",No Data,One Motor Vehicle - Turning Left,No,Not Applicable,No Data,40,W WILLIAM CANNON DR,Dry,Clear
13897564,No Data,No Data,0,0,0,1,1,Possible Injury,1930,2014,Sunday,N/A,Non Intersection,30.270619780,Daylight,-97.692312480,One Motor Vehicle - Going Straight,No,Not Applicable,No Data,-1,SPRINGDALE RD,Dry,Clear
13897635,No Data,No Data,0,0,0,1,1,Possible Injury,1105,2014,Monday,UNKNOWN,Intersection Related,30.216554780,Daylight,-97.753912470,One Motor Vehicle - Going Straight,No,Not Applicable,No Data,-1,SANTIAGO ST,Dry,Clear
13902067,No Data,No Data,0,0,1,2,0,Non-Incapacitating Injury,1609,2014,Tuesday,W 9TH ST,Intersection Related,30.270854780,Daylight,-97.741762460,One Motor Vehicle - Going Straight,No,Not Applicable,No Data,-1,CONGRESS AVE,Dry,Clear
